SubID,Timepoint,ID,ProlificID,Age,Gender,SEL,Country,State,Emp,Edu,SRA1,SRA2,SRA3,SRA4,SRA5,SRA6,SRA7,SRA8,SRA9,SRA10,SRA11,SRA12,SRA13,SRA14,SRA15,SRA16,SRA17,SRA18,SRA19,SRA20,VAR029,PSI1,PSI2,PSI3,PSI4,relative,friend,acquaint,stranger,ingroup,outgroup,VAR033,ownn,othern,political,identify,help,VAR039,PS1,PS2,PS3,PS4,PS5,PS6,PS7,PS8,PS9,PS10,VAR050,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D18,D19,D20,D21,VAR072,RP1,RP2,RP3,RP4,RP5,RP6,RP7,RP8,RP9,RP10,VAR083,socialm,personalcom,mainnews,indnews,personalexp,VAR089,alc1,alc2,alc3,control,VAR094
209,2,59,5e7bba2f32be461ebb80bacd,22,2,4,2,MA,3,2,1,3,2,4,3,4,5,1,3,4,3,1,1,1,1,4,3,1,3,2,"It was difficult answering when circumstances have never happened. For example, I've never been in a situation where I saw an elderly person who needed help crossing the street. ",7,5,7,6,NA,NA,NA,NA,NA,NA,,2,4,1,3,3,,3,3,4,1,1,4,2,1,4,4,,3,0,1,0,2,2,0,2,3,1,2,2,2,2,3,1,2,1,0,1,0,,4,3,4,5,5,4,5,5,5,5,,4,4,3,2,1,,2,3,3,4,
252,2,102,5dfe40d5deea2badfe632db5,23,2,3,2,MA,1,2,1,3,1,1,1,3,3,1,3,3,3,1,1,1,1,3,1,1,3,1,"Question 19 - I've gotten up for people because the subway car was full and they were older/pregnant/had a small child but we didn't talk, it was just implied that the seat was for them.",7,5,7,7,NA,NA,NA,NA,NA,NA,,2,5,1,3,3,,2,2,3,1,2,0,2,1,2,3,,1,0,1,0,3,1,1,1,0,2,1,2,2,0,0,2,2,0,0,0,1,,3,3,1,3,5,5,6,5,7,5,"If I contract the virus I think it is likely that I will pass it on to one of the people I am living with because even though we maintain hygiene, we are all almost constantly within the same living space without the ability to really isolate one person within a section of our residence.",4,4,3,1,1,,3,2,2,4,
255,2,105,5d6d5e767f8f5d001951ddc0,32,2,4,2,MA,3,2,3,4,3,4,3,5,3,2,3,5,5,1,1,1,1,3,3,5,3,1,,7,5,7,7,NA,NA,NA,NA,NA,NA,,5,3,4,2,2,,2,2,2,2,3,0,3,4,2,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2,4,1,1,5,4,5,5,7,4,,5,5,5,3,1,,1,1,1,4,
298,2,152,5df79c9c53b56e52d7bf97a8@email.prolific.co,24,2,2,2,MA,1,2,1,1,1,3,1,3,4,1,3,1,3,1,1,2,1,3,1,2,3,2,,7,1,7,1,NA,NA,NA,NA,NA,NA,,1,2,3,3,1,,3,4,3,4,3,3,3,1,4,4,,2,1,2,0,3,3,1,3,3,3,1,2,2,1,3,1,2,2,0,1,1,,3,3,3,3,3,3,3,3,3,3,,5,5,5,2,2,,4,2,3,4,
427,3,128,5e6fca82de3a2f03c40b97c0,18,2,3,2,MA,3,1,1,3,3,2,3,4,3,1,3,4,2,1,2,1,1,4,4,1,3,2,,6,2,5,6,3,2,2,1,1,1,,3,4,1,3,3,,3,4,4,1,1,4,1,2,3,4,,2,3,2,1,3,2,1,2,3,2,2,3,2,2,3,2,1,1,2,2,1,,5,3,3,4,6,4,5,5,6,7,,5,5,3,2,1,,2,2,1,4,
487,4,38,5e8c9e39436d710348467296,28,2,3,2,MA,1,2,1,3,2,3,1,4,3,3,3,4,4,1,1,2,1,4,3,3,4,3,,7,5,7,6,3,3,2,2,3,2,,5,5,2,1,1,,2,3,3,2,2,2,2,3,4,3,,1,0,1,0,2,1,0,1,0,1,1,1,2,2,1,1,0,1,0,1,0,,4,2,1,6,7,7,7,6,5,5,,5,4,4,3,3,,3,3,2,4,
514,4,65,5dbcb1d86f528e24e37d385c,23,2,4,2,MA,1,2,2,4,3,3,3,5,3,1,3,5,3,2,2,3,1,3,2,2,5,3,,7,5,6,6,3,2,2,2,1,2,,3,4,1,3,1,,3,2,3,4,2,1,2,3,3,2,,1,1,0,0,1,1,1,2,0,1,2,1,1,1,1,0,0,0,0,0,0,,2,6,3,4,3,5,3,5,5,7,,5,5,4,3,1,,2,3,2,4,
564,4,116,5bf46016e836680001bcbb5b,29,2,1,2,MA,2,2,1,3,3,3,4,3,1,1,4,5,5,3,1,1,1,3,3,3,3,3,,6,6,4,6,2,2,2,2,2,2,,1,3,1,3,3,,3,3,4,2,3,2,3,2,1,3,,2,1,2,1,3,2,1,1,1,2,1,2,3,2,1,1,2,0,1,2,3,,6,3,6,6,4,5,6,7,6,2,,3,3,3,2,2,,2,2,1,4,
576,4,128,5a6a4a529d65ec00017e6415,23,2,4,2,MA,3,2,1,3,2,3,3,3,3,1,3,4,2,1,1,1,1,3,1,1,3,2,,7,2,7,3,1,1,2,1,1,1,,1,3,2,3,3,,2,4,4,2,1,3,2,2,4,3,,1,1,1,0,2,1,0,0,0,2,2,2,2,0,1,1,0,1,0,0,0,,5,5,1,5,6,7,7,7,3,6,,2,3,5,1,2,,3,2,1,4,
481,4,32,5d40ee5f4994c40015e4b8c9,30,1,3,2,MA,1,2,3,3,3,4,3,3,2,1,3,3,3,1,1,2,1,3,1,3,3,3,,7,6,7,7,2,2,2,2,2,2,,4,3,2,3,3,,2,2,2,3,2,2,2,2,2,1,,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,,2,3,4,4,3,4,3,4,4,3,,3,3,4,4,1,,3,3,2,4,
51,1,158,5c250dffc73588000104f405,33,1,2,2,MD,2,3,2,3,3,3,3,3,2,1,2,4,4,1,2,3,1,3,2,2,2,3,,6,5,5,6,NA,NA,NA,NA,NA,NA,,3,3,3,1,1,,2,3,4,2,1,4,2,1,3,2,,2,0,1,0,1,1,0,0,0,3,1,1,3,2,1,3,1,0,0,0,1,,3,3,1,6,6,7,6,5,3,4,,3,1,4,1,1,,3,2,2,4,
103,1,214,5dd2c24718beb62c404d5099,68,1,4,2,MD,2,2,4,4,3,5,1,5,1,1,3,3,3,1,3,1,3,3,1,3,3,3,12 not difficult but dangerous to do. ,6,5,6,6,NA,NA,NA,NA,NA,NA,23 would be difficult if the question was “would you today care for a sick friend or relative “,3,3,2,3,1,,1,1,3,3,3,0,3,3,3,0,,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,"Questions need more nuance. 60 a nonsense question. 49 needs more context, with Trump in office I sometimes think we’re all gonna die!",5,5,1,1,5,5,5,6,6,5,,1,1,5,1,1,,3,2,1,4,
136,1,247,5e647c63c9f0751fc59aba6f,35,2,2,2,MD,1,3,1,4,3,3,3,4,3,3,3,4,4,1,1,1,3,3,2,3,3,3,,7,5,7,5,NA,NA,NA,NA,NA,NA,,3,3,2,1,1,,2,3,3,2,2,3,2,2,3,2,,2,2,1,2,3,2,1,2,2,1,2,3,1,1,3,2,0,2,2,1,0,,5,3,3,5,5,4,5,5,6,4,,3,4,3,3,1,,4,2,1,4,
168,2,18,5c55e1ad4831db00016208e3,23,1,3,2,MD,1,2,1,3,2,4,3,4,4,1,3,4,2,1,2,1,1,4,3,1,3,1,,7,5,7,6,NA,NA,NA,NA,NA,NA,,3,3,2,3,3,,3,2,3,2,2,1,3,2,2,1,,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,,5,4,5,5,6,7,7,7,6,7,,4,4,5,5,3,,3,2,1,4,
181,2,31,5c3d5163ababef0001604533,28,1,3,2,MD,1,3,4,5,3,4,3,3,3,4,5,5,4,1,4,3,4,4,2,3,4,3,,7,6,7,7,NA,NA,NA,NA,NA,NA,,4,4,2,1,3,,2,2,1,3,3,1,3,3,2,2,,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,4,3,1,3,4,5,7,6,7,6,,3,4,5,4,1,,2,3,1,4,
207,2,57,5d620e2c81e64c001a580927,37,1,2,2,MD,1,1,3,3,1,3,2,4,3,1,1,3,3,3,3,1,1,2,4,1,2,3,,7,1,7,5,NA,NA,NA,NA,NA,NA,,3,2,3,3,3,,3,4,4,2,2,2,2,2,1,3,,2,0,1,0,3,1,1,0,2,1,2,2,3,1,1,2,2,2,0,0,1,,2,2,7,7,3,3,3,3,3,7,,5,5,5,2,1,,5,3,4,4,
210,2,60,5da8e478c37a8e0014585090,19,1,3,2,MD,2,1,1,2,2,3,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,,3,4,3,4,NA,NA,NA,NA,NA,NA,,1,1,1,3,1,,2,3,2,2,1,2,2,2,2,2,,1,2,0,1,1,1,2,2,0,3,1,1,1,1,1,1,1,2,2,1,1,,5,5,6,7,5,4,5,5,7,6,,4,3,3,3,3,,1,1,1,4,
299,2,153,5dad59d38a78c7001a59e9e1,22,1,1,2,MD,1,1,1,3,1,3,2,1,1,1,1,2,1,1,1,4,1,1,2,1,1,1,,1,4,1,2,NA,NA,NA,NA,NA,NA,,1,3,2,3,3,,3,4,4,0,0,2,0,0,3,4,,3,0,3,0,3,1,0,1,2,3,2,3,2,0,1,3,3,1,1,1,2,,3,7,7,7,7,4,6,7,7,7,,4,3,2,2,2,,3,3,2,4,
310,3,10,5dd340d42a30ac3559be0cc9,33,1,4,2,MD,1,3,3,3,3,5,2,5,3,1,3,4,4,1,3,3,1,4,2,1,4,5,,7,6,6,5,3,3,2,2,2,2,,2,4,1,1,1,,2,3,4,2,2,1,2,2,3,2,,3,2,1,1,2,2,0,2,2,0,2,2,1,1,0,1,0,1,2,1,0,,7,5,1,5,7,7,7,7,7,5,,4,1,5,2,3,,3,2,2,3,
326,3,27,5589a30bfdf99b7ae5007c3a,27,2,2,2,MD,1,2,1,3,1,3,3,3,1,1,3,4,2,1,1,1,1,1,1,1,2,1,,5,5,3,6,1,1,1,1,1,1,"I haven't done anything to help or benefit another person, without any benefit for myself recently.",3,3,2,1,1,,1,3,2,2,1,2,2,1,0,2,,0,0,0,0,3,0,0,0,0,3,0,0,1,0,1,2,2,0,0,0,0,,4,5,7,6,4,4,3,3,5,4,,3,2,2,5,1,Does independent media outlets include MSNBC / broadcast?,2,2,1,4,
462,4,13,5c4f0e755d386b00016e772b,27,2,1,2,MD,3,1,4,5,3,3,5,5,4,2,3,5,5,3,5,5,3,4,3,3,4,5,,7,7,7,7,2,2,2,3,2,2,,4,3,3,3,3,,2,2,4,3,2,2,3,4,2,2,,1,1,1,1,1,2,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,,3,5,7,7,6,5,6,6,4,4,,3,3,5,2,1,,4,2,1,4,
468,4,19,5d5a48a67ca41f0001e97f8b,25,2,3,2,MD,1,1,2,3,3,3,3,3,2,1,5,5,5,1,3,4,1,4,1,5,5,5,,7,7,7,7,3,2,2,2,1,2,,2,3,3,1,3,,2,2,4,2,1,2,2,2,2,2,,1,0,1,1,3,0,0,2,0,1,1,2,1,1,1,1,0,1,1,2,0,,6,7,7,7,7,5,6,6,4,6,,3,3,3,1,1,,1,1,1,4,
490,4,41,5c23e924da51990001e22c7f,22,2,4,2,MD,1,2,1,3,2,3,1,3,3,2,3,4,3,1,2,2,1,3,1,2,3,2,,7,4,7,6,3,2,1,1,1,1,,3,3,2,1,3,,2,4,1,3,3,1,4,3,2,1,,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,,4,2,1,4,5,4,4,5,6,4,,2,3,4,2,1,,3,2,1,4,
493,4,44,5dddfc37798297d772709b77,24,3,4,2,MD,2,2,1,3,3,3,4,4,3,1,1,4,3,3,1,1,1,3,3,1,3,3,Question 17 was confusingly worded. ,4,7,7,7,3,2,2,1,2,2,,2,3,1,1,1,I feel like the choices here are limited and did not feel strongly drawn to any of the options. ,2,2,3,4,2,3,2,2,3,2,,2,1,0,1,3,0,1,1,0,0,2,2,0,2,1,0,0,2,1,1,0,,3,5,1,3,3,3,5,6,3,4,,4,4,3,2,1,,3,2,1,4,
578,4,130,5dd1a8974fee9920c3fd73ce,20,2,3,2,MD,3,1,1,3,3,3,3,3,3,1,2,4,3,1,1,1,2,4,1,3,3,1,,7,5,6,7,3,2,2,2,2,1,,4,4,2,3,3,,3,3,2,2,1,2,2,1,1,2,,1,0,1,0,3,1,0,0,0,1,1,0,2,1,0,1,1,2,1,0,1,,2,5,1,2,5,5,5,5,5,5,,4,3,4,3,1,,2,3,1,4,
18,1,75,5e14bd64617219ae6593485a,24,2,3,2,ME,1,2,1,3,2,2,2,3,3,1,1,3,3,1,2,1,1,2,2,2,3,1,,6,4,4,4,NA,NA,NA,NA,NA,NA,,3,4,3,1,3,,2,3,2,2,2,3,2,2,1,2,,2,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,4,3,5,6,6,5,5,5,3,4,,4,4,5,5,2,,2,2,1,4,
535,4,86,5d63f9cd26a2ac001758c70d,32,1,4,2,ME,2,1,3,3,3,4,2,3,4,2,3,4,3,2,3,3,3,3,2,3,2,1,,7,7,7,7,2,3,1,1,2,3,,2,2,3,3,3,,4,4,3,4,1,1,2,2,2,1,,1,2,1,3,1,1,2,3,1,3,1,1,2,1,3,2,3,1,0,0,1,,6,4,4,4,6,6,6,7,3,7,,1,5,3,2,1,,5,6,4,4,
11,1,25,5e750d95b6b58906c379bb6b,18,2,3,2,MI,3,1,2,3,1,3,1,4,5,1,3,4,3,1,1,1,1,5,3,1,1,1,,7,1,6,5,NA,NA,NA,NA,NA,NA,,2,3,1,1,3,,2,3,4,2,1,2,3,2,2,4,,1,2,0,0,2,1,0,2,0,0,1,2,1,2,0,0,3,0,2,1,0,,3,3,6,6,6,3,6,7,3,5,,5,4,5,1,1,,2,4,2,4,
23,1,88,5acba5505cd10500016280eb,27,2,3,2,MI,1,3,1,4,3,3,3,4,3,2,3,4,5,1,3,3,1,3,1,1,3,3,,7,7,7,7,NA,NA,NA,NA,NA,NA,,3,3,2,3,3,,2,2,3,2,2,2,3,3,2,2,,2,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,,5,3,3,5,5,4,4,4,7,5,,3,3,5,1,1,,4,2,2,4,
48,1,5d3cb54e2f407f0001866e54,5d41aca4d7e47a001997423d,23,2,3,2,MI,1,2,1,2,2,5,1,3,3,1,3,5,5,1,2,1,1,4,3,2,2,3,I wish there was an n/a option for some!,7,5,6,5,NA,NA,NA,NA,NA,NA,,3,4,1,1,3,,3,2,4,3,2,1,2,3,4,1,I'd like to note that these answers are unusual as I'm deeply affected by coronavirus right now.,1,0,0,0,1,2,0,3,3,0,2,1,1,1,1,0,0,1,0,0,0,,4,2,1,6,5,5,5,5,3,6,,5,5,3,2,5,,3,3,2,4,
58,1,165,5e35bf65fba008000b75a0f7,25,2,3,2,MI,1,2,2,3,3,2,2,3,4,1,2,3,4,1,1,3,1,4,2,3,2,3,,7,5,5,7,NA,NA,NA,NA,NA,NA,,2,3,2,3,3,,4,4,4,3,1,4,1,0,4,4,,3,0,1,0,3,1,0,2,0,3,2,3,2,2,3,3,0,1,0,0,2,,5,3,7,6,7,7,7,7,4,6,,5,4,1,1,3,,3,2,2,4,
82,1,191,5c1d3f2299de680001e28182,29,2,2,2,MI,1,1,3,3,3,3,5,4,2,2,5,4,5,1,3,1,1,5,3,2,4,3,,7,6,4,7,NA,NA,NA,NA,NA,NA,,2,4,1,3,3,,4,4,4,2,1,2,1,1,4,4,,3,3,2,1,2,3,2,2,2,2,3,3,3,1,3,2,3,3,2,3,2,,5,5,5,6,6,5,6,6,7,6,,3,3,4,4,1,,5,3,3,4,
127,1,238,5d923c2e235f4b0017f269c2,35,2,2,2,MI,2,1,1,3,3,3,1,3,1,1,1,3,3,1,3,1,1,1,1,1,1,2,,7,4,4,4,NA,NA,NA,NA,NA,NA,,3,4,2,3,1,,0,0,0,3,2,0,3,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,6,1,1,1,1,1,1,,1,4,3,3,4,,4,2,1,4,
193,2,43,5ced23c585712e00190bd98a,39,1,3,2,MI,1,1,2,3,1,1,1,3,1,1,3,4,3,1,3,1,1,2,3,1,3,2,,6,5,4,7,NA,NA,NA,NA,NA,NA,,3,3,3,3,3,,1,2,2,3,3,1,3,3,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,3,2,3,4,4,4,3,3,,1,3,4,3,1,,1,1,1,4,
206,2,56,5e32ec653dcdfb000bca6942,37,2,4,2,MI,1,1,1,3,3,5,3,5,1,1,2,3,3,1,3,3,1,3,3,2,1,3,,7,6,7,7,NA,NA,NA,NA,NA,NA,,4,3,2,3,3,,4,3,4,3,4,2,3,3,4,1,,3,0,0,0,2,3,0,3,0,0,2,3,1,2,1,1,0,2,3,0,0,,5,3,7,7,7,6,6,6,7,3,,3,5,5,5,2,,2,2,2,4,
256,2,106,5e42f74f5b772a18434cabf7,52,2,1,2,MI,2,1,3,3,1,3,1,3,1,3,1,3,3,2,3,1,1,3,2,3,1,3,,7,4,5,5,NA,NA,NA,NA,NA,NA,,4,2,4,3,2,,2,3,1,2,2,2,3,2,2,2,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,,1,1,7,1,1,1,1,1,2,5,,2,3,1,3,1,,5,5,5,4,
312,3,13,5b55eeb26a1fa9000103b417,46,2,4,2,MI,1,2,3,4,3,4,3,5,4,2,3,5,5,1,4,4,4,4,4,4,5,2,,7,4,7,6,2,2,1,3,2,1,,4,2,4,1,2,,2,3,2,3,2,1,2,3,2,2,,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,,5,6,3,6,5,5,5,5,4,6,,3,3,2,4,1,,1,1,1,4,
318,3,19,5589e729fdf99b18bd86d2c8,39,2,1,2,MI,1,1,3,3,1,3,3,4,3,3,3,3,4,1,3,1,1,3,1,3,1,3,,7,7,7,7,2,1,1,1,1,1,,3,4,2,3,3,,2,3,3,1,1,3,2,1,2,2,,1,1,1,0,1,1,0,0,0,1,1,2,1,0,2,1,1,1,1,0,0,,5,4,7,7,7,5,6,6,6,4,,2,2,5,3,1,,5,4,3,4,
346,3,47,561ddffa3d7fe8000d0f5ff3,26,2,3,2,MI,1,1,1,3,2,3,3,3,1,1,2,4,1,1,1,1,1,3,1,2,1,1,,7,6,7,6,2,2,1,2,1,2,,3,3,3,3,3,,1,2,2,2,3,2,2,2,1,1,,1,0,0,2,1,1,0,1,1,0,2,1,1,2,1,0,0,1,0,0,0,,2,2,1,6,4,3,5,5,5,6,,1,5,4,3,1,,1,1,1,4,
393,3,94,5cc665a1050b2e00174bac95,20,1,4,2,MI,1,1,1,2,1,3,1,2,1,1,2,2,3,2,3,1,1,2,1,1,1,1,,5,5,6,2,2,2,1,1,1,1,,3,3,3,3,3,,2,2,3,3,2,2,3,2,2,2,,1,2,1,0,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,,5,5,6,7,5,6,5,5,7,6,,5,3,4,3,2,,1,1,1,4,
407,3,108,5d55449b00f7c60001abe155,29,1,3,2,MI,1,2,4,3,3,5,1,3,5,5,3,5,5,2,2,1,1,4,1,1,1,3,,7,6,7,6,3,2,1,2,2,1,,5,3,4,1,1,,1,2,2,2,2,1,3,2,2,1,,1,3,1,0,2,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,,5,6,5,4,5,6,6,5,7,7,,3,4,3,3,2,,4,2,1,4,
504,4,55,5d93b1f7153f95001a22c1b3,31,2,2,2,MI,2,2,1,3,2,3,3,5,3,1,3,5,5,1,2,2,1,4,1,2,3,3,,7,5,7,6,3,2,1,3,2,3,,2,3,2,1,1,,4,4,3,1,1,2,2,1,3,3,,2,1,2,2,3,1,1,2,3,3,2,3,2,3,2,2,1,2,1,3,2,,6,5,7,6,7,5,5,4,7,7,,2,3,4,1,1,,1,2,1,4,
552,4,103,5deacaa28caedd1eb4432c1a,20,1,4,2,MI,3,1,1,2,1,2,3,3,1,1,1,3,2,1,1,1,1,3,1,1,3,1,,4,3,3,7,1,1,1,1,1,1,,3,3,2,1,3,,2,3,3,2,1,2,3,1,2,1,,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,,2,2,5,5,3,4,4,4,7,6,,4,4,4,3,2,,3,3,2,4,
20,1,80,5dc5086aa0910f3ada826120,27,2,3,2,MI,1,1,3,3,3,2,4,4,1,1,2,3,2,2,4,2,2,2,4,3,2,2,,4,3,3,4,NA,NA,NA,NA,NA,NA,,3,3,3,1,2,,2,1,2,2,1,3,1,2,2,1,,2,1,2,1,2,1,2,1,0,2,0,2,1,2,1,2,1,2,2,1,2,,4,5,4,5,4,5,5,4,5,4,,3,2,3,2,3,,3,4,3,4,
6,1,5,5ceb0493c0898500013c302b,19,2,2,2,MN,1,1,3,5,5,5,5,5,5,1,2,5,3,1,1,2,1,4,1,2,3,1,,5,2,7,7,NA,NA,NA,NA,NA,NA,,3,5,2,1,3,,3,3,2,2,1,1,2,2,2,0,,1,1,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,,2,5,7,6,2,3,5,5,6,7,,5,5,5,5,1,,2,3,2,4,
129,1,240,5de7d7bccdff8e749abf25da,24,1,2,2,MN,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,4,,7,7,7,7,NA,NA,NA,NA,NA,NA,,3,3,1,1,3,,3,3,4,3,2,3,2,1,3,3,,2,2,1,1,3,2,3,3,2,2,2,2,2,1,1,2,2,2,1,2,2,,4,3,5,6,4,4,4,4,7,4,,3,3,3,3,3,,4,3,3,4,
163,2,13,5a275f78e1f83300017f0604,22,1,3,2,MN,1,2,4,3,1,3,1,4,4,1,3,5,3,1,3,3,1,3,1,1,4,4,,6,5,6,6,NA,NA,NA,NA,NA,NA,,2,3,1,1,1,,1,2,2,3,2,1,3,3,1,1,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,1,5,5,5,5,5,2,4,,2,3,5,3,2,,3,2,1,4,
222,2,72,5e134af7a885b9012be5a60b,64,1,3,2,MN,2,2,3,3,1,3,2,2,1,1,3,3,3,1,1,1,1,3,1,2,2,2,,6,4,6,4,NA,NA,NA,NA,NA,NA,,5,3,2,2,1,,2,2,2,3,2,2,2,2,1,1,,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,,2,4,3,6,3,4,4,4,2,4,,1,4,3,4,1,,2,2,1,4,
236,2,86,5a6d5ae19d65ec00017e9bae,31,2,2,2,MN,1,2,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,3,3,1,3,3,,6,6,6,6,NA,NA,NA,NA,NA,NA,,5,4,4,2,3,,2,2,2,3,3,1,3,3,1,1,,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,,3,2,1,4,3,2,4,4,4,3,,5,4,3,3,2,,3,2,2,4,
292,2,145,5d3d882a7f8c690018bfd3bd,29,1,1,2,MN,2,2,4,3,3,3,3,3,3,3,2,2,3,1,3,2,1,4,2,2,3,3,,7,7,7,7,NA,NA,NA,NA,NA,NA,,5,5,5,3,3,,3,3,2,3,2,3,3,2,2,2,,3,1,2,2,2,1,0,1,0,0,0,1,1,1,1,1,1,2,2,1,1,,6,1,1,5,5,5,6,7,5,6,,2,2,4,4,4,,1,1,1,4,
385,3,86,5d7431a92a3f0f001a0e4341,57,2,3,2,MN,2,1,2,3,1,5,3,3,5,1,1,1,2,1,3,1,1,1,2,1,1,1,"some of them I can't remember, honestly, whether or not I have performed them.",5,5,4,6,2,2,2,2,2,1,"it was hard because ""some"" could mean 1 time or it could mean 20 and still not be ""most"" ",4,3,5,2,2,,1,2,2,3,1,2,3,2,0,1,,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,,3,3,2,3,4,2,2,1,4,4,,3,3,4,4,1,,1,1,1,4,
409,3,110,5c315c1143b64d000171c586,38,2,1,2,MN,1,2,3,3,3,4,1,5,5,5,1,4,3,2,1,1,2,4,3,1,3,3,,7,7,6,3,1,4,2,2,2,2,,1,3,1,1,3,,2,2,3,1,1,3,2,1,1,3,,2,1,2,0,1,1,0,1,0,2,1,1,3,1,0,2,2,1,0,0,2,,2,2,6,6,3,6,6,6,6,6,,2,2,4,2,2,,2,2,1,4,
428,3,129,5e69dcd27d6a9a033d7681bf,18,1,3,1,MN,3,1,2,1,3,3,3,3,2,1,3,1,3,1,1,2,1,4,1,1,3,3,,7,6,7,6,2,3,2,2,2,2,,5,3,4,2,2,,1,1,2,4,3,1,3,2,1,0,,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,3,2,2,6,4,4,4,4,7,4,,5,3,3,1,1,,1,1,1,4,
434,3,135,5dc5995e5d81cd4153e00138,23,2,2,2,MN,3,1,1,3,2,3,2,3,3,1,3,3,3,1,1,1,1,4,2,1,1,3,I don't have a car and I rarely use public transport so a few questions didn't quite have a right answer,4,3,6,5,4,1,1,1,1,1,Currently have a stay-at-home order so haven't seen anyone besides relatives,2,4,2,3,3,,2,2,1,2,2,1,2,3,2,0,,1,0,0,1,2,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,,5,7,4,4,6,4,4,7,3,5,,3,4,5,1,2,,1,1,1,4,
513,4,64,5e27935bd911319b369fb69d,37,1,4,2,MN,1,2,3,3,3,3,1,3,2,1,1,3,3,1,3,3,3,1,3,3,1,3,,5,4,6,4,3,2,2,2,3,2,,5,2,4,2,2,,1,1,0,3,3,0,3,3,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,3,4,3,3,3,3,2,3,,3,4,3,3,2,,4,3,3,4,
561,4,113,5cb2cae61141a0000115f739,21,2,4,2,MN,3,1,2,3,1,3,1,3,2,1,1,3,3,1,2,1,1,3,1,1,2,1,,7,5,6,6,3,2,1,1,1,1,,3,3,2,1,3,,3,4,4,2,1,3,1,2,3,3,,1,1,2,1,3,3,0,1,1,2,2,1,3,2,1,3,1,2,1,1,2,,5,5,3,6,7,5,5,5,6,6,,3,3,5,3,1,,4,2,1,4,
568,4,120,5dd841992c5c107ed6e88d80,23,2,1,2,MN,3,2,1,3,3,4,4,5,1,1,3,2,3,1,1,1,1,3,1,1,3,3,"Some of these situations haven't occurred, so it would be nice to have an option that said, ""never occurred"".",7,7,7,7,3,2,1,3,2,2,,3,3,1,3,3,,1,1,3,3,2,2,3,3,1,2,,1,1,1,0,2,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,,5,6,6,7,6,5,6,7,5,6,,3,4,3,2,3,,1,1,1,4,
325,3,26,5e3756aa5bd56a6e020fa47f,26,2,1,2,MN,1,2,3,3,2,3,3,4,3,1,3,4,5,2,2,3,1,5,5,3,4,3,,7,7,7,7,3,1,2,1,1,1,,2,5,1,3,3,,4,4,4,1,0,3,1,1,4,3,,2,0,2,1,3,0,1,2,0,2,2,2,3,1,0,2,3,1,0,1,3,,5,6,7,6,6,5,5,7,7,6,,4,5,4,5,3,,4,3,3,4,
79,1,188,5588b52afdf99b7f40e7f32e,31,2,2,2,MO,1,2,2,3,1,4,3,3,3,1,3,4,3,1,3,1,3,3,1,1,3,1,,5,6,7,5,NA,NA,NA,NA,NA,NA,,2,4,2,1,3,,3,4,3,2,2,2,2,2,2,3,,2,0,1,0,2,1,0,2,2,2,1,2,2,0,2,1,2,1,0,1,2,,4,5,7,6,5,5,6,7,3,6,,2,3,4,3,1,,2,2,1,4,
